index,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
11119,34,admin.,married,secondary,0,255,no,1,telephone,17,7,10,-1,0,unknown,0
11120,50,blue-collar,married,secondary,0,289,no,0,unknown,6,6,1,-1,0,unknown,0
11121,41,management,divorced,tertiary,0,0,no,0,cellular,3,2,3,-1,0,unknown,0
11122,29,technician,single,secondary,1,-397,yes,0,unknown,28,5,1,-1,0,unknown,0
11123,34,management,married,tertiary,0,396,no,1,cellular,19,8,3,-1,0,unknown,0
11124,34,technician,married,secondary,0,178,yes,0,cellular,13,5,1,-1,0,unknown,0
11125,39,admin.,married,secondary,0,217,yes,0,unknown,4,6,4,-1,0,unknown,0
11126,49,technician,married,secondary,0,148,no,0,unknown,19,6,1,-1,0,unknown,0
11127,26,blue-collar,single,secondary,1,-8019,no,1,cellular,7,7,3,-1,0,unknown,0
11128,34,management,married,tertiary,0,179,yes,0,cellular,20,11,1,-1,0,unknown,0
11129,25,technician,single,tertiary,0,468,yes,0,unknown,15,5,1,-1,0,unknown,0
11130,55,technician,married,unknown,0,0,no,0,unknown,16,6,1,-1,0,unknown,0
11131,55,management,married,unknown,1,-171,yes,0,unknown,15,5,2,-1,0,unknown,0
11132,54,blue-collar,married,primary,0,1111,no,0,telephone,26,8,9,-1,0,unknown,0
11133,42,blue-collar,divorced,secondary,0,898,yes,0,cellular,18,11,2,131,1,failure,0
11134,50,management,single,tertiary,0,709,yes,0,cellular,8,5,1,-1,0,unknown,0
11135,32,management,single,tertiary,0,4291,no,0,cellular,7,8,9,-1,0,unknown,1
11136,35,technician,married,secondary,0,692,yes,1,unknown,14,5,2,-1,0,unknown,0
11137,30,management,married,tertiary,0,604,no,0,cellular,25,8,2,-1,0,unknown,0
11138,48,management,divorced,tertiary,0,84,yes,0,cellular,8,5,5,364,5,failure,0
11139,52,self-employed,married,secondary,0,213,yes,0,cellular,14,5,2,-1,0,unknown,0
11140,26,blue-collar,single,secondary,0,82,yes,0,unknown,9,5,1,-1,0,unknown,1
11141,35,management,single,tertiary,0,635,no,0,cellular,15,7,12,-1,0,unknown,0
11142,26,student,single,unknown,0,2020,no,0,telephone,28,1,3,-1,0,unknown,0
11143,46,services,married,tertiary,0,-780,no,1,cellular,5,2,1,-1,0,unknown,0
11144,41,services,married,secondary,0,0,yes,1,cellular,4,6,2,122,2,failure,1
11145,40,blue-collar,divorced,secondary,0,178,yes,0,cellular,15,5,1,-1,0,unknown,0
11146,49,technician,single,tertiary,0,2585,no,0,unknown,11,6,1,-1,0,unknown,0
11147,41,unemployed,married,primary,0,183,yes,0,cellular,29,7,1,-1,0,unknown,0
11148,29,blue-collar,single,secondary,0,234,yes,0,cellular,8,5,1,345,1,other,0
11149,33,technician,single,tertiary,0,1257,yes,0,cellular,22,7,1,-1,0,unknown,0
11150,42,management,married,tertiary,1,0,yes,0,cellular,4,2,2,-1,0,unknown,0
11151,35,self-employed,single,tertiary,0,670,no,1,cellular,13,5,1,-1,0,unknown,0
11152,42,technician,married,secondary,0,0,no,0,cellular,4,8,1,-1,0,unknown,0
11153,40,management,married,tertiary,0,416,yes,0,cellular,24,7,2,-1,0,unknown,0
11154,33,blue-collar,married,secondary,0,0,no,0,unknown,7,5,1,-1,0,unknown,0
11155,57,blue-collar,married,unknown,0,3196,no,0,cellular,28,8,4,-1,0,unknown,0
11156,34,management,single,tertiary,0,395,yes,0,cellular,16,4,2,-1,0,unknown,0
11157,46,unknown,married,unknown,0,677,no,0,unknown,13,11,1,-1,0,unknown,0
11158,48,management,married,tertiary,0,734,yes,0,unknown,17,6,3,-1,0,unknown,0
11159,27,services,married,secondary,0,2526,yes,0,cellular,23,7,3,-1,0,unknown,0
11160,27,services,single,secondary,0,482,yes,0,unknown,6,6,2,-1,0,unknown,0
11161,34,technician,single,tertiary,0,992,yes,0,cellular,5,2,2,-1,0,unknown,1
11162,39,technician,married,secondary,0,768,yes,1,unknown,27,5,4,-1,0,unknown,0
11163,29,services,single,secondary,0,-287,yes,0,cellular,18,5,1,-1,0,unknown,0
11164,53,entrepreneur,married,tertiary,0,71,no,1,cellular,29,1,1,-1,0,unknown,0
11165,38,admin.,married,tertiary,0,293,no,0,cellular,15,4,1,-1,0,unknown,0
11166,53,retired,married,primary,0,0,no,0,cellular,31,7,3,-1,0,unknown,0
11167,38,management,married,tertiary,0,238,no,0,cellular,4,8,1,92,3,failure,1
11168,33,management,married,tertiary,0,0,yes,0,unknown,2,6,1,-1,0,unknown,0
11169,28,blue-collar,married,primary,0,-196,no,0,cellular,7,7,1,-1,0,unknown,0
11170,36,management,divorced,tertiary,0,563,no,0,unknown,20,6,4,-1,0,unknown,0
11171,31,management,married,tertiary,0,1331,no,0,unknown,5,11,1,-1,0,unknown,1
11172,34,entrepreneur,married,secondary,1,-868,yes,0,unknown,30,6,2,-1,0,unknown,0
11173,44,blue-collar,married,primary,0,2958,yes,0,unknown,3,6,2,-1,0,unknown,0
11174,58,management,married,tertiary,0,172,no,0,cellular,19,8,7,-1,0,unknown,0
11175,44,blue-collar,married,primary,0,-11,yes,0,unknown,9,5,1,-1,0,unknown,0
11176,44,technician,single,unknown,0,11115,no,0,cellular,25,10,1,185,4,success,0
11177,40,blue-collar,married,secondary,0,1508,no,0,cellular,10,8,2,383,1,failure,0
11178,42,blue-collar,married,primary,0,161,yes,0,unknown,20,6,3,-1,0,unknown,0
11179,51,management,divorced,secondary,0,10834,yes,0,cellular,20,11,1,-1,0,unknown,0
11180,50,blue-collar,married,primary,0,1580,yes,0,cellular,14,7,3,-1,0,unknown,0
11181,32,services,single,secondary,0,486,no,0,cellular,29,1,1,-1,0,unknown,1
11182,26,technician,divorced,tertiary,0,-70,no,1,unknown,1,7,2,-1,0,unknown,0
11183,55,management,married,tertiary,0,979,no,1,cellular,8,7,1,-1,0,unknown,0
11184,29,technician,married,tertiary,0,409,yes,0,unknown,12,5,3,-1,0,unknown,0
11185,30,management,divorced,tertiary,0,415,yes,1,cellular,6,5,1,343,4,failure,1
11186,45,technician,married,secondary,0,814,no,0,cellular,1,9,2,-1,0,unknown,0
11187,31,management,single,tertiary,0,924,no,0,cellular,27,2,1,-1,0,unknown,1
11188,36,management,single,tertiary,0,2163,no,0,cellular,5,6,1,-1,0,unknown,0
11189,35,blue-collar,married,primary,0,1347,yes,1,cellular,20,4,1,-1,0,unknown,0
11190,25,services,single,secondary,0,-371,yes,0,cellular,18,5,2,347,3,other,0
11191,44,management,married,tertiary,0,588,yes,0,unknown,5,6,2,-1,0,unknown,0
11192,38,blue-collar,single,primary,0,-100,yes,0,unknown,21,5,2,-1,0,unknown,0
11193,51,management,divorced,tertiary,0,45,no,0,cellular,19,8,4,-1,0,unknown,0
11194,30,admin.,single,secondary,0,125,yes,0,cellular,16,8,3,116,1,other,0
11195,36,blue-collar,single,secondary,0,3508,yes,0,cellular,7,4,1,266,3,failure,0
11196,37,blue-collar,married,secondary,0,685,yes,0,unknown,6,6,1,-1,0,unknown,0
11197,48,blue-collar,married,primary,0,556,yes,0,telephone,12,5,1,-1,0,unknown,0
11198,40,blue-collar,married,secondary,0,4795,yes,0,cellular,17,4,1,-1,0,unknown,0
11199,33,blue-collar,single,secondary,0,371,yes,0,unknown,16,5,3,-1,0,unknown,0
11200,33,admin.,married,secondary,0,1499,yes,0,unknown,21,5,2,-1,0,unknown,0
11201,37,self-employed,married,secondary,0,2575,yes,0,cellular,14,7,2,-1,0,unknown,0
11202,30,blue-collar,single,secondary,0,315,no,0,cellular,23,6,1,-1,0,unknown,1
11203,31,technician,single,tertiary,0,6138,yes,0,cellular,15,5,5,-1,0,unknown,0
11204,44,admin.,married,secondary,0,1248,yes,1,cellular,8,5,3,-1,0,unknown,0
11205,53,management,married,tertiary,0,6525,yes,0,unknown,2,6,3,-1,0,unknown,0
11206,38,self-employed,married,secondary,0,-17,yes,0,cellular,17,4,3,326,1,other,0
11207,43,management,divorced,tertiary,0,481,yes,0,cellular,3,6,1,20,1,other,1
11208,51,self-employed,single,tertiary,0,0,yes,0,cellular,11,7,2,-1,0,unknown,0
11209,27,unemployed,married,secondary,0,724,yes,1,cellular,17,4,3,-1,0,unknown,0
11210,55,retired,divorced,secondary,0,2204,no,0,cellular,3,6,1,-1,0,unknown,0
11211,70,retired,married,primary,0,2795,no,0,cellular,8,1,2,-1,0,unknown,1
11212,34,unknown,married,unknown,0,4535,no,0,cellular,6,8,3,-1,0,unknown,0
11213,35,blue-collar,married,secondary,0,2926,yes,0,cellular,8,4,1,292,25,failure,0
11214,54,entrepreneur,divorced,tertiary,0,5784,no,0,cellular,21,11,5,-1,0,unknown,0
11215,36,unknown,married,primary,0,0,no,0,cellular,21,8,2,-1,0,unknown,0
11216,39,admin.,married,secondary,0,224,no,0,unknown,18,6,2,-1,0,unknown,0
11217,42,management,married,secondary,0,71,no,0,cellular,17,11,1,-1,0,unknown,0
11218,37,admin.,married,unknown,0,463,yes,0,unknown,11,6,1,-1,0,unknown,0
11219,35,technician,single,secondary,0,3490,yes,0,cellular,29,8,2,-1,0,unknown,1
11220,37,blue-collar,married,primary,0,3154,yes,0,cellular,17,4,1,305,3,failure,1
11221,49,blue-collar,married,secondary,0,-454,yes,0,cellular,14,5,1,-1,0,unknown,1
11222,48,technician,married,unknown,0,74,no,0,unknown,12,6,1,-1,0,unknown,0
11223,72,retired,married,primary,0,0,no,0,cellular,29,12,2,-1,0,unknown,0
11224,50,blue-collar,married,secondary,0,3436,yes,1,cellular,30,7,4,-1,0,unknown,0
11225,35,services,single,primary,0,167,no,1,cellular,11,7,2,-1,0,unknown,1
11226,40,blue-collar,divorced,secondary,0,-426,no,1,unknown,26,5,1,-1,0,unknown,0
11227,28,blue-collar,married,primary,0,254,yes,0,cellular,20,4,2,-1,0,unknown,0
11228,47,entrepreneur,married,tertiary,0,0,no,0,cellular,16,2,2,-1,0,unknown,1
11229,56,blue-collar,married,primary,0,187,yes,0,cellular,23,7,2,-1,0,unknown,0
11230,29,admin.,married,tertiary,0,26,yes,0,unknown,28,5,1,-1,0,unknown,0
11231,30,services,single,secondary,0,122,yes,0,unknown,12,5,2,-1,0,unknown,0
11232,53,retired,married,tertiary,0,74,yes,0,unknown,15,5,1,-1,0,unknown,0
11233,22,student,single,unknown,0,1215,no,0,cellular,19,2,3,192,1,failure,1
11234,33,admin.,married,secondary,0,616,no,0,unknown,6,9,1,-1,0,unknown,0
11235,30,management,married,secondary,0,-397,yes,0,unknown,27,5,3,-1,0,unknown,0
11236,38,blue-collar,single,secondary,0,522,yes,0,unknown,29,5,2,-1,0,unknown,0
11237,48,admin.,married,secondary,0,749,yes,0,unknown,2,6,3,-1,0,unknown,0
11238,49,self-employed,divorced,secondary,0,6116,yes,0,cellular,21,11,1,-1,0,unknown,0
11239,39,blue-collar,married,primary,0,519,yes,1,unknown,26,5,1,-1,0,unknown,0
11240,32,services,married,secondary,0,983,yes,0,cellular,20,11,2,133,1,failure,1
11241,61,self-employed,married,tertiary,0,10861,no,0,cellular,25,10,1,91,5,success,1
11242,58,technician,married,secondary,0,1191,no,0,cellular,6,8,2,-1,0,unknown,0
11243,70,retired,married,secondary,0,1310,no,0,cellular,14,4,1,181,1,failure,0
11244,34,technician,married,secondary,0,1,yes,0,unknown,24,6,5,-1,0,unknown,0
11245,46,self-employed,married,primary,0,3262,no,0,cellular,14,8,8,-1,0,unknown,0
11246,31,technician,married,tertiary,0,165,no,0,cellular,15,5,4,-1,0,unknown,0
11247,31,management,single,tertiary,0,59,yes,1,cellular,6,5,2,363,1,failure,1
11248,50,management,married,tertiary,0,5108,yes,0,cellular,19,6,2,-1,0,unknown,0
11249,42,blue-collar,married,secondary,0,429,yes,0,cellular,18,5,1,370,1,failure,0
11250,43,management,single,tertiary,0,2067,yes,0,unknown,8,5,1,-1,0,unknown,1
11251,41,blue-collar,married,secondary,0,232,no,0,telephone,8,7,3,-1,0,unknown,0
11252,59,retired,divorced,secondary,0,0,no,0,unknown,20,6,5,-1,0,unknown,0
11253,30,blue-collar,married,secondary,0,1131,yes,1,unknown,27,6,5,-1,0,unknown,0
11254,50,unemployed,divorced,unknown,0,1088,no,0,cellular,2,2,1,-1,0,unknown,1
11255,55,unknown,married,tertiary,0,3567,no,0,cellular,30,4,1,-1,0,unknown,0
11256,25,admin.,single,secondary,0,1,yes,1,unknown,12,5,12,-1,0,unknown,0
11257,86,retired,divorced,primary,0,0,no,0,telephone,26,8,1,-1,0,unknown,1
11258,41,management,married,tertiary,0,326,yes,0,cellular,5,5,1,-1,0,unknown,1
11259,51,blue-collar,married,primary,0,720,no,0,cellular,7,7,5,-1,0,unknown,0
11260,68,retired,single,unknown,0,518,no,0,cellular,17,3,1,-1,0,unknown,0
11261,33,management,divorced,tertiary,0,312,yes,1,cellular,13,5,1,359,3,failure,0
11262,28,student,single,secondary,0,0,no,0,cellular,5,2,8,-1,0,unknown,0
11263,39,technician,married,tertiary,0,4373,yes,0,cellular,13,8,6,-1,0,unknown,0
11264,56,retired,married,primary,0,1126,no,0,unknown,17,6,3,-1,0,unknown,0
11265,67,retired,married,unknown,0,714,no,0,cellular,9,9,1,-1,0,unknown,0
11266,52,management,divorced,tertiary,0,0,no,0,cellular,27,8,4,-1,0,unknown,0
11267,48,retired,married,primary,0,1591,no,0,cellular,31,7,4,-1,0,unknown,0
11268,25,admin.,single,secondary,0,787,yes,0,unknown,9,5,1,-1,0,unknown,0
11269,31,admin.,married,secondary,0,468,yes,0,unknown,16,5,1,-1,0,unknown,0
11270,43,technician,divorced,secondary,0,0,no,0,cellular,19,8,3,-1,0,unknown,0
11271,24,blue-collar,married,primary,0,456,no,0,cellular,14,5,2,-1,0,unknown,0
11272,49,management,divorced,tertiary,0,-2049,yes,0,unknown,30,5,3,-1,0,unknown,0
11273,47,unknown,married,unknown,0,270,no,0,cellular,6,8,2,-1,0,unknown,0
11274,26,blue-collar,single,secondary,0,309,yes,0,unknown,13,5,1,-1,0,unknown,0
11275,41,blue-collar,married,secondary,0,429,yes,0,unknown,13,5,1,-1,0,unknown,0
11276,39,technician,married,secondary,0,24,yes,0,cellular,28,1,4,-1,0,unknown,0
11277,29,management,married,tertiary,0,246,yes,0,unknown,9,5,1,-1,0,unknown,0
11278,32,management,single,tertiary,0,131,no,0,unknown,3,6,3,-1,0,unknown,0
11279,26,services,married,secondary,0,116,no,0,cellular,5,2,2,-1,0,unknown,0
11280,50,management,divorced,secondary,0,2,no,0,cellular,19,11,1,-1,0,unknown,0
11281,52,self-employed,married,secondary,0,273,no,0,unknown,7,5,1,-1,0,unknown,0
11282,26,student,single,secondary,0,-147,no,0,unknown,4,6,2,-1,0,unknown,0
11283,37,services,married,secondary,0,47,yes,0,cellular,20,4,3,-1,0,unknown,0
11284,41,unemployed,single,primary,0,2171,no,0,telephone,31,7,2,-1,0,unknown,0
11285,32,services,single,secondary,0,2478,no,1,cellular,20,11,1,-1,0,unknown,0
11286,40,self-employed,married,primary,0,435,yes,1,unknown,3,6,5,-1,0,unknown,0
11287,43,retired,married,primary,0,7298,no,0,unknown,11,6,2,-1,0,unknown,0
11288,38,management,married,secondary,0,336,yes,0,cellular,20,4,3,-1,0,unknown,0
11289,47,blue-collar,married,primary,0,193,yes,0,cellular,29,8,2,-1,0,unknown,0
11290,46,blue-collar,married,primary,0,3969,no,0,telephone,7,7,5,-1,0,unknown,0
11291,34,student,single,unknown,0,5827,no,0,cellular,17,11,2,-1,0,unknown,0
11292,30,technician,married,secondary,0,-1,yes,0,unknown,8,5,1,-1,0,unknown,0
11293,33,blue-collar,married,secondary,0,7,yes,0,telephone,11,5,5,-1,0,unknown,0
11294,50,admin.,single,secondary,0,133,no,0,cellular,28,7,4,-1,0,unknown,1
11295,55,blue-collar,married,primary,0,2490,no,0,telephone,25,7,3,-1,0,unknown,0
11296,36,blue-collar,married,secondary,0,29,yes,1,cellular,31,7,1,-1,0,unknown,0
11297,39,management,married,tertiary,0,756,yes,0,unknown,2,6,1,-1,0,unknown,0
11298,59,admin.,married,secondary,0,2552,no,1,cellular,5,8,3,-1,0,unknown,0
11299,29,management,married,tertiary,0,125,no,0,cellular,30,4,2,-1,0,unknown,0
11300,40,management,single,tertiary,0,0,yes,0,cellular,25,8,2,95,4,success,0
11301,32,technician,married,secondary,0,-95,yes,0,cellular,29,7,4,-1,0,unknown,0
11302,34,services,single,secondary,0,215,no,0,cellular,28,7,5,-1,0,unknown,0
11303,40,admin.,married,secondary,0,1412,no,0,cellular,31,7,3,-1,0,unknown,0
11304,54,unemployed,single,secondary,0,3611,yes,0,cellular,5,2,1,-1,0,unknown,0
11305,55,services,divorced,primary,0,653,no,0,unknown,6,6,1,-1,0,unknown,0
11306,56,admin.,married,primary,0,202,yes,0,unknown,9,5,2,-1,0,unknown,0
11307,45,blue-collar,married,secondary,0,1345,yes,0,unknown,19,5,7,-1,0,unknown,0
11308,35,technician,single,secondary,0,1717,no,0,cellular,14,8,2,-1,0,unknown,0
11309,40,admin.,married,secondary,0,149,yes,0,cellular,11,7,1,-1,0,unknown,0
11310,31,admin.,single,secondary,0,1588,yes,0,unknown,3,6,1,-1,0,unknown,0
11311,55,management,married,tertiary,0,655,no,0,cellular,28,7,6,-1,0,unknown,0
11312,31,admin.,married,secondary,0,12,yes,0,cellular,24,7,1,-1,0,unknown,0
11313,36,management,divorced,tertiary,0,608,no,0,cellular,26,8,2,-1,0,unknown,0
11314,48,technician,married,secondary,0,32,yes,1,cellular,17,11,2,-1,0,unknown,0
11315,44,management,married,secondary,0,8262,yes,0,cellular,6,4,1,257,16,failure,0
11316,56,management,single,tertiary,0,545,yes,0,cellular,29,1,1,-1,0,unknown,0
11317,56,technician,divorced,tertiary,0,1593,yes,0,cellular,31,7,4,-1,0,unknown,0
11318,42,technician,married,secondary,0,2152,no,0,cellular,30,3,2,181,2,failure,0
11319,43,unemployed,married,secondary,0,553,no,0,telephone,4,2,1,-1,0,unknown,0
11320,35,management,married,tertiary,1,0,yes,1,cellular,21,11,1,-1,0,unknown,0
11321,59,retired,married,secondary,0,242,no,1,cellular,5,2,10,-1,0,unknown,0
11322,55,housemaid,married,primary,0,1642,no,0,cellular,13,8,2,-1,0,unknown,0
11323,40,blue-collar,married,secondary,0,217,yes,0,unknown,6,5,1,-1,0,unknown,0
11324,42,blue-collar,married,primary,0,2273,yes,0,cellular,18,11,1,112,2,failure,0
11325,63,retired,married,secondary,0,1495,no,0,cellular,25,10,1,195,4,other,1
11326,51,entrepreneur,married,secondary,1,-2082,no,1,cellular,28,7,6,-1,0,unknown,0
11327,39,unemployed,single,tertiary,0,79,no,0,cellular,2,6,1,-1,0,unknown,0
11328,57,management,married,tertiary,1,1218,yes,0,cellular,18,7,6,-1,0,unknown,0
11329,44,technician,divorced,secondary,0,976,yes,0,unknown,14,5,2,-1,0,unknown,0
11330,33,services,single,secondary,0,489,yes,0,cellular,4,5,4,334,1,other,1
11331,46,self-employed,divorced,tertiary,0,926,yes,0,cellular,19,11,2,153,1,other,0
11332,57,blue-collar,married,primary,0,831,no,0,unknown,9,6,3,-1,0,unknown,0
11333,31,blue-collar,single,secondary,0,33,yes,0,unknown,15,5,4,-1,0,unknown,0
11334,49,blue-collar,married,unknown,0,2635,no,0,cellular,7,8,2,-1,0,unknown,0
11335,51,services,married,primary,0,10150,yes,0,cellular,26,8,5,-1,0,unknown,0
11336,32,blue-collar,single,secondary,0,427,no,0,unknown,20,9,1,-1,0,unknown,0
11337,58,blue-collar,divorced,secondary,0,543,no,1,telephone,17,7,3,-1,0,unknown,0
11338,30,blue-collar,single,secondary,0,178,yes,0,unknown,20,5,5,-1,0,unknown,0
11339,34,blue-collar,single,secondary,0,1423,yes,0,cellular,21,11,2,-1,0,unknown,0
11340,37,admin.,married,secondary,0,176,yes,0,cellular,5,5,2,347,1,failure,0
11341,40,technician,married,tertiary,0,602,yes,0,cellular,15,5,4,360,7,failure,0
11342,29,blue-collar,single,secondary,0,992,yes,1,unknown,28,5,2,-1,0,unknown,0
11343,40,services,married,secondary,0,695,yes,0,cellular,11,5,1,348,10,failure,0
11344,44,admin.,divorced,tertiary,0,558,yes,0,cellular,31,3,2,-1,0,unknown,1
11345,40,technician,married,secondary,0,1259,no,0,unknown,20,5,5,-1,0,unknown,0
11346,38,entrepreneur,married,primary,0,666,yes,0,unknown,20,5,10,-1,0,unknown,0
11347,41,blue-collar,married,primary,0,-516,no,1,telephone,8,7,3,-1,0,unknown,0
11348,29,technician,single,secondary,0,853,no,1,telephone,4,2,7,-1,0,unknown,0
11349,41,blue-collar,divorced,secondary,0,927,yes,0,cellular,17,4,2,148,2,failure,0
11350,39,admin.,married,secondary,0,1577,yes,0,unknown,4,6,15,-1,0,unknown,0
11351,40,management,married,tertiary,0,0,no,0,cellular,14,10,3,-1,0,unknown,0
11352,54,services,married,secondary,0,196,no,0,cellular,8,8,4,-1,0,unknown,0
11353,57,blue-collar,married,secondary,0,1540,yes,0,cellular,17,11,1,-1,0,unknown,1
11354,27,management,single,tertiary,0,541,yes,0,unknown,12,5,1,-1,0,unknown,0
11355,49,blue-collar,divorced,unknown,0,39,yes,0,cellular,13,5,5,-1,0,unknown,0
11356,58,technician,married,secondary,0,1,no,0,cellular,2,4,1,64,2,failure,0
11357,42,management,divorced,tertiary,0,1775,yes,0,telephone,5,2,5,-1,0,unknown,0
11358,75,retired,divorced,primary,0,852,no,0,cellular,15,3,1,-1,0,unknown,0
11359,29,technician,single,secondary,0,428,yes,0,cellular,24,7,2,-1,0,unknown,0
11360,39,blue-collar,single,secondary,0,-480,yes,1,cellular,2,2,2,252,3,other,0
11361,46,technician,married,secondary,0,2098,no,0,cellular,7,8,2,-1,0,unknown,0
11362,51,management,married,tertiary,0,7631,no,0,cellular,20,8,8,-1,0,unknown,0
11363,40,services,single,secondary,0,4126,no,0,cellular,4,2,2,-1,0,unknown,0
11364,33,technician,married,secondary,0,133,no,0,cellular,4,5,1,-1,0,unknown,1
11365,22,student,single,secondary,0,2139,no,0,cellular,17,3,8,-1,0,unknown,0
11366,32,management,single,tertiary,0,17,no,0,cellular,22,8,4,-1,0,unknown,0
11367,37,services,married,primary,1,-483,yes,1,cellular,6,5,2,168,3,failure,0
11368,43,services,single,secondary,0,3403,yes,0,cellular,12,11,2,97,2,success,1
11369,35,technician,married,tertiary,0,3160,yes,0,cellular,16,11,2,95,1,failure,1
11370,46,blue-collar,married,unknown,0,8,no,0,cellular,11,8,6,-1,0,unknown,0
11371,30,management,single,tertiary,0,3473,no,0,cellular,12,3,2,-1,0,unknown,1
11372,52,management,single,tertiary,0,556,no,0,cellular,13,8,6,-1,0,unknown,0
11373,38,entrepreneur,married,secondary,0,0,yes,1,cellular,17,11,1,-1,0,unknown,0
11374,32,blue-collar,married,secondary,0,222,yes,0,cellular,11,5,2,-1,0,unknown,0
11375,46,blue-collar,married,primary,0,0,yes,0,unknown,12,5,9,-1,0,unknown,0
11376,33,services,married,secondary,0,1697,no,0,cellular,3,11,1,-1,0,unknown,1
